CaseStudyId,Sentence,SentenceAttention,SentenceAttentionStd,Prediction,Label
546,Duffy also presented the project at the Ulster Museum and internationally.,0.015214128233492375,0.0037013265149662146,0.12179070115089416,4.0
546,Testimonial evidence supports the direct positive influence of TJ tools on abating community tensions between the communities who participated in the programme.,0.014238904602825642,0.007763755939271725,0.12179070115089416,4.0
546," Based on its internationally recognised reframing of transitional justice (TJ) theory and practice, TJI demonstrates singular influence on the tone, language, framing and outcomes of key debates, policies and advocacy in Northern Ireland (NI) since 2003.",0.012964518181979657,0.004597249388348583,0.12179070115089416,4.0
546,TJI research has informed political debate and influenced official recommendations on institutions to address the legacy of the conflict; shaped the policy positions and enhanced the capacity of local non- governmental organisations (NGOs); shared in the production of cultural knowledge in a unique law-led artistic collaboration; raised public awareness of the intergenerational aspects of the conflict's legacy; and empowered marginalised individuals.,0.011975169368088245,0.003569247845379139,0.12179070115089416,4.0
546,The examples demonstrate how these local activities can influence international practice and theorisations of TJ.,0.011953257583081722,0.009199714745349575,0.12179070115089416,4.0
546,"For Duffy this collaboration enabled a deep connection to academic articulations of harm, informed her thinking on how art can illuminate difficult social issues and helped to shape her methodology.",0.011354177352041006,0.00552234891130605,0.12179070115089416,4.0
546,"It enabled TJI researchers to impact positively on the artist's work, the young people who took part in the project, and the Quaker Cottage Belfast, and to find innovative ways of transmitting our research findings to the general public.",0.011256198212504388,0.0029597819824848733,0.12179070115089416,4.0
546,Rooney's work (2004-13) singularly adapts the critical theory of intersectionality and applies it to identity and community schisms in divided and politically violent societies.,0.010074885562062263,0.0033709716911191254,0.12179070115089416,4.0
546,This research conducted between 2008-11 explores how the children of paramilitary actors were affected by their parents' actions during the conflict.,0.009614486340433359,0.006751724936757527,0.12179070115089416,4.0
546,Ní Aoláin established an extensive body of research (1995-2013) on the relationships between intimate and conflict violence and her meticulous comparative research on truth commissions (with Turner) documents the gender pitfalls in truth recovery and offers roadmaps on how to avoid them.,0.008958130795508622,0.003714828795323641,0.12179070115089416,4.0
546,This built capacity among community activists to engage in debates on dealing with the past and provided a vehicle for conversations between leadership groups of ex-prisoners and community activists.,0.008597587747499347,0.007498399409595305,0.12179070115089416,4.0
546,"TJI researchers continue to be deeply involved in research and activism in NI, shaping and leading conceptualisation of TJ mechanisms, and legally grounding grassroots activism on dealing with the past and institutional reform through networks, consultancy, leadership positions in NGOs and government entities, and policy intervention.",0.008375691343098879,0.003981910864664078,0.12179070115089416,4.0
546,This interplay between the local and international is a core element of TJI's research and illustrates how locally focused research can have an international impact.,0.008303205436095595,0.006050600134664142,0.12179070115089416,4.0
546,"Building on the importance of individual experiences, Hamber's work on psychological and communal trauma reveals how important it is for victims to be able to contextualise their experience within the broader political context, and it advocates healing through the integration of legal and non-legal approaches.",0.008096938580274582,0.005588640054048949,0.12179070115089416,4.0
546,"Ongoing work includes production of a `Training the Trainers' manual, as well as a Gender Toolkit.",0.008034533727914095,0.001410536904163211,0.12179070115089416,4.0
546,TJI researcher Ní Aoláin worked with the artist to choose and identify the exhibit images.,0.007738192239776254,0.004977581603185638,0.12179070115089416,4.0
546,"In autumn 2011, the programme held a seminar series to which TJI researchers contributed.",0.007353964634239674,0.0011789287425262875,0.12179070115089416,4.0
546,Exploring the impact that past harms can have on present and future generations played a key role in TJI's collaboration with artist Rita Duffy.,0.0072748448699712755,0.002906185240447493,0.12179070115089416,4.0
546,"By reframing the TJ field, TJI scholars opened up a new lens on what constitutes the transitional `package' in post-conflict societies.",0.007103216787800193,0.004211445267437058,0.12179070115089416,4.0
546,"The CGP report continues to shape the ongoing engagement of NGOs, governmental departments and agencies on dealing with the past in NI.",0.006819302681833506,0.003378122224442953,0.12179070115089416,4.0
546,"The violence of the `Troubles' resulted in 3,636 deaths and 47,571 injured persons.",0.006700483849272132,0.005800916779417144,0.12179070115089416,4.0
546,The enduring power of the past to destabilise the present is vividly highlighted by serious protests and sustained rioting throughout 2013 triggered by decisions to fly the Union Flag at Belfast City Hall only on designated days and to place restrictions on contentious Orange Order marches.,0.00639523770660162,0.004365103775882543,0.12179070115089416,4.0
546,International summer school participants have adopted the Toolkit as a model to be used in other transitions.,0.006165910279378295,0.003116487130781832,0.12179070115089416,4.0
546,"In the book's foreword, Quaker Cottage youth worker Doherty, explains how this process gave the young people involved a sense of control over their lives they had not previously had.",0.0061089834198355675,0.001760824128965771,0.12179070115089416,4.0
546,"TJI scholar engagement with the next phase of `past' policymaking is ongoing in late 2013 with written submissions and private meetings with the All-Party talks chaired by Haass (Campbell, Diver, Hamber, Mallinder, Rolston, O'Rourke).",0.005897342180833221,0.003118744231073513,0.12179070115089416,4.0
546,TJI's research was designed to create new modalities and frameworks to engage the legacies of harm in transitional settings.,0.005876775225624442,0.002462143903218892,0.12179070115089416,4.0
546,Engaging with Ní Aoláin and Rolston's research provided the grounding for Duffy's creativity.,0.00581358540803194,0.0013049706922236282,0.12179070115089416,4.0
546,The group held consultations in 2008 and issued its report in 2009.,0.005696977791376412,0.004281593801311906,0.12179070115089416,4.0
546,Transitional Justice Grassroots Toolkit:,0.005640663392841816,0.0021285013505317057,0.12179070115089416,4.0
546,The participants also asserted that the Toolkit produced accessible and readily usable knowledge to community groups and activists working directly with the legacy of the past in daily life in NI.,0.00551431649364531,0.0017883383524889686,0.12179070115089416,4.0
546,This research is methodologically challenging as it gives primacy to victims' voices in a context where access to individuals may be fraught and great trust in the researcher is required.,0.005492806574329734,0.0033591396951699027,0.12179070115089416,4.0
546,This included TJI scholars visiting and working in Duffy's studio.,0.0050341950729489325,0.0017497973119661389,0.12179070115089416,4.0
546,Past abuses continue to shape how communities in NI interact with one another and how citizens view state institutions.,0.004868354555219412,0.001903492505040693,0.12179070115089416,4.0
546,TJI deployed the Toolkit in its 2012 and 2013 summer schools.,0.004813823802396655,0.0007326078916702613,0.12179070115089416,4.0
546,Its core researchers conceived of TJ as a conceptual and practical framework to address the challenges of a post-conflict society.,0.004789809603244067,0.004337489217697272,0.12179070115089416,4.0
546,Participant feedback reports an eagerness on behalf of all participants to investigate TJ in the local and international context.,0.004661399312317372,0.0031103572650910904,0.12179070115089416,4.0
546,We are awaiting the decision.,0.004552034358493984,0.003821046257187831,0.12179070115089416,4.0
546,For Rolston concern for the intergenerational effects of violent conflict has been an underpinning motif evidenced in his book Children of the Revolution.,0.00454319161362946,0.003065232999838765,0.12179070115089416,4.0
546,"By giving scholarly voice to the most marginalised, TJI research has consistently emphasised that their inclusion in truth recovery is essential to avoid intergenerational violence and trauma.",0.0043618527706712484,0.0018847856547201133,0.12179070115089416,4.0
546,Such methodologies were influential in TJI's collaboration with Duffy and have been given practical application in Rooney's Transitional Justice Grassroots Toolkit.,0.004242723714560271,0.0018247899565720968,0.12179070115089416,4.0
546,Their contributions included linking multiple past-centred mechanisms as part of holistic TJ approaches and insisting on the relevance of TJ as a framework to address the experiences of societies emerging from conflict.,0.004146241210401058,0.0035622273168279756,0.12179070115089416,4.0
546,TJI's critiques of local TJ approaches and our development of the TJ Toolkit have demonstrable global applicability.,0.004141298728063703,0.002161200435029355,0.12179070115089416,4.0
546,"The significance of TJI's engagement with this process is acknowledged in testimonial by the Group's, Co-Chair, Bradley, who notes `the work of the Transitional Justice Institute was one of the more fertile grounds that enabled and influenced myself and the other members of the Group.",0.004120712028816342,0.0018384638903019468,0.12179070115089416,4.0
546,"Key Researchers Position at time of research Dates Joining or Departing Campbell, C. Professor Joined 2000 Hamber, B. Professor Joined 2007 Ní Aoláin, F. Professor Joined 2000 Rolston, B. Professor Joined 2005 Rooney, E. Senior Lecturer Joined 2005 Turner, C. Research Assistant and Lecturer Joined 2004 - departed 2013 
 Three examples were selected to demonstrate our praxis engagement with diverse users including policymakers, civil society activists, victims, former combatants and the general public in Northern Ireland.",0.0040703244041651486,0.0015948168390957874,0.12179070115089416,4.0
546,"For a small jurisdiction, the pervasive impact of this high rate of violence was illustrated in a 2011 Commission for Victims and Survivors survey finding one in three persons in NI self-identified as conflict survivors.",0.004004025063477456,0.0024232514858044197,0.12179070115089416,4.0
546,Toolkit was successfully used in USAID training provided by McWilliams to Syrian women leaders (2013).,0.003931692894548177,0.0013862587610894532,0.12179070115089416,4.0
546,Hamber relies on his extensive empirical research in NI and South Africa (1995-2009).,0.00364311165176332,0.0014293290089587229,0.12179070115089416,4.0
546,Campbell & Turner's research on truth commissions was part of a project (2001-8) that applied TJ analysis to NI before it became mainstream to do so.,0.003555290377698839,0.001325333904221399,0.12179070115089416,4.0
546,"Duffy's testimonial confirms that her work was substantially shaped by the publications of Ní Aoláin, Rooney and Rolston, discussions with the authors, and participating in TJI seminars.",0.003524363413453102,0.0008042202898036193,0.12179070115089416,4.0
546,"TJI's dealing with the past research has consistently offered critical analyses, both theoretical and practical, of local TJ measures, which raise awareness of best practice and highlight potential challenges for efforts to deal with the past in other transitions.",0.003255740739405155,0.0019980394865745294,0.12179070115089416,4.0
546,"In 2012, TJI submitted a joint application with Bridge of Hope to the Victims and Survivors Fund to publish the Toolkit and facilitate its global dissemination.",0.003169651608914137,0.0013714416451509476,0.12179070115089416,4.0
546,Key insights of the underpinning research include analysing how truth commissions can use social science methodologies to build on individual testimonies to identify patterns of violence.,0.0031056135427206754,0.001971810541861337,0.12179070115089416,4.0
546,"Throughout this process, Rooney developed and tested the TJ Grassroots Toolkit (www.thebridgeofhope.org/media/transitional-justice-toolkit-book.pdf), drawing on her own rich writings and the work of her TJI colleagues (see project report)",0.0031053406186401845,0.0006573069374357451,0.12179070115089416,4.0
546,"TJI's praxis vision is influenced by the critical role School of Law and TJI founders played in shaping legal discourses, civil society and institutional responses to the conflict before and after the peace agreement.",0.003007856965996325,0.001752805738526588,0.12179070115089416,4.0
546,"TJI research insights profoundly shaped the contours of the TJ field (with evident international reach) and specifically applied this knowledge to benefit the NI transition towards sustained peace and substantive democracy (see Managing Editor, International Journal of TJ).",0.0026561578270047903,0.0009508887353797119,0.12179070115089416,4.0
546,The conflict experience and the need to identify imaginative legal and policy solutions were instrumental to the founding vision of TJI as a praxis entity.,0.0026087129255756734,0.0019142069821338366,0.12179070115089416,4.0
546,"The need to give gendered voice to victims has been a central feature of Ní Aoláin & Turner's research, also drawn upon by Duffy.",0.0026010186644271015,0.0011965363430560727,0.12179070115089416,4.0
546,"TJI hosted the final meeting of the Steering Committee in December 2011, at which community activists emphasised the importance of research and public engagement by TJI researchers.",0.0023384694941341877,0.0010781947222014052,0.12179070115089416,4.0
546,"They illustrate how research insights from TJI have shaped the terms of the legal, political and cultural conversations in the jurisdiction, and been manifested in the policies and positions adopted by government and civil society groups.",0.0023335084901191295,0.0012645939660269477,0.12179070115089416,4.0
546,"TJI's model has been mainstreamed into the work of international institutions, other academic frameworks and is the approach taken by leading international NGOs.",0.0022585579135920852,0.0019649568067947156,0.12179070115089416,4.0
546,"Underpinning Research and Key Insights: Dealing with the past research has been a core project of TJI since its creation and is motivated by questions such as how should we understand the past, what is the past's impact on the present, how can we undo the past, and to what extent can we deliver accountability for past abuses.",0.002216829871758819,0.001959431317861805,0.12179070115089416,4.0
546,TJI's establishment in 2003 married the individual activism of TJI researchers with their international and comparative expertise.,0.0021923837717622518,0.0009878178694088702,0.12179070115089416,4.0
546,The Office of the First Minister and Deputy First Minister confirm that `[t]he programme was beneficial for good relations'.,0.0020359292160719634,0.001289067748716761,0.12179070115089416,4.0
546,"In 2002, the UK created a `package of measures' to investigate conflict-related deaths.",0.0019009278039447963,0.001476017489909465,0.12179070115089416,4.0
546,This demonstrates one way in which truth commissions can help individuals locate their experiences within the political context.,0.0018526999978348614,0.001309190277541155,0.12179070115089416,4.0
546,This approach influenced Duffy's own methodology.,0.0015185152529738843,0.0006825323554088725,0.12179070115089416,4.0
546,"Throughout this process, Duffy sought advice and support from TJI staff.",0.0015161261893808843,0.0009814768977567689,0.12179070115089416,4.0
546,"As Chair of Healing Through Remembering, the leading NGO addressing the legacy of the past, Hamber was also instrumental in shaping the substantive content of its engagement with the CGP as well as the content of its publications.",0.0014224854996427894,0.000985152025697063,0.12179070115089416,4.0
546,"In particular, law and legal institutions became sites of contestation, resulting in challenges to their legitimacy following the Good Friday peace agreement.",0.0014125583285931498,0.001164929773362577,0.12179070115089416,4.0
546,"They researched and published on victims' experiences, brought cases to the European Court of Human Rights (ECHR), and made submissions to international human rights bodies on the UK's treaty obligations.",0.0013926002953667193,0.0008915544029896383,0.12179070115089416,4.0
546,This resulted in Our View.,0.001329897512914613,0.0011632666746655615,0.12179070115089416,4.0
546,"TJI staff (Ní Aoláin, Campbell, Bell, Rolston, McWilliams) shaped and led truth and accountability campaigns by collaborating with local NGOs (e.g. Relatives for Justice, Committee for the Administration of Justice).",0.0013154973392374813,0.0004864958433015431,0.12179070115089416,4.0
546,"Consultative Group on the Past (CGP): The most significant policy initiative to find a comprehensive solution to dealing with the past was launched in 2007, when the Secretary of State for NI announced the establishment of an independent Consultative Group, lead by Lord Eames and Denis Bradley.",0.0012391651747748257,0.0005661557350665348,0.12179070115089416,4.0
546,The research that had been carried out enabled us to enter into and proceed with greater insight and confidence.',0.001168882753700018,0.0005399347923179109,0.12179070115089416,4.0
546,HTR's Director states that Hamber had `an invaluable input into the formation of policy and practice' of the organisation.,0.001159631257178262,0.0008217578367777735,0.12179070115089416,4.0
546,"The impact has been primarily regional, with national and international dimensions. 
 ",0.001126573738292791,0.0007413195113357331,0.12179070115089416,4.0
546,The final emphasis of the CGP on prioritising the needs and experiences of victims reflects substantially his scholarly work.,0.0010109998867847026,0.0004996178920938778,0.12179070115089416,4.0
546,These campaigns led the ECHR from 2001 to find that the UK was obliged to investigate all right to life violations.,0.0009158507513348013,0.0005566263458295646,0.12179070115089416,4.0
546,"TJI researchers engaged directly with CGP and the report cites research by several TJI scholars, e.g. In a written submission, Campbell & Turner made recommendations that were adopted in the Group's report: e.g. that investigations by the Police Ombudsman provided a template for a unit to be established in Truth Commission; that special mechanisms be developed for identifying patterns of violations (and thus appropriate remedies); and that the basis for establishing such mechanisms be under a British-Irish Agreement, with legislation in both jurisdictions.",0.0008970175113063306,0.00043168482977693574,0.12179070115089416,4.0
546,"Hamber made a written submission and held direct meetings with CGP members, in which he articulated precise and useable methods to include and give recognition to victims.",0.000524529317044653,0.0003830711342118833,0.12179070115089416,4.0
546,It led to a series of peer-reviewed articles e.g. MLR (2003) and HRQ (2005).,0.0005010389199014753,0.00026240137184470737,0.12179070115089416,4.0
547,Recent work with Ní Aoláin (2013) analyses qualitative data from interviews conducted in 2009-12.,0.12889794409275054,0.045735145869451835,0.20391738116741182,4.0
547,"Ní Aoláin's research is resoundingly comparative, drawing on extensive (10 country) site analysis and infused with a strongly theoretical approach, bringing mainstream feminist theorising directly to the post-conflict arena.",0.06613152399659157,0.028763083196112607,0.20391738116741182,4.0
547,Ní Aoláin's (with Haynes & Cahn),0.04127122648060322,0.02672460791651575,0.20391738116741182,4.0
547,Training International Practitioners working on the Gender and Conflict Interface Producing training materials and conducting training sessions for practitioners is an established practice for all areas of TJI research.,0.03005225956439972,0.0057677649100085345,0.20391738116741182,4.0
547,"This project drew on Ní Aoláin's role as an expert, plus O'Rourke's comparative reparations expertise and Swaine's experience of working for the UN in diverse conflict sites including Kosovo, Burundi, Timor-Leste and Darfur, Sudan (1999-2006).",0.02990656942129135,0.0059800234699922536,0.20391738116741182,4.0
547,Gender and Conflict in Northern Ireland: Transforming Conflict and Intimate Violence TJI staff have long influenced practice and policy with regard to women's lives in NI.,0.02698417641222477,0.010429881114757884,0.20391738116741182,4.0
547,"In the past decade, led by TJI scholars, gender analysis of TJ broadly framed as well as of conflict, transition and reconstruction has blossomed.",0.02619670405983925,0.01191105567945557,0.20391738116741182,4.0
547,Since its creation in 2003 TJI has addressed gender and post-conflict issues in Northern Ireland (NI) through sustained engagements with the women's sector.,0.025183727964758873,0.00744587603334747,0.20391738116741182,4.0
547,"O'Rourke's monograph addresses the women's movement in sustained comparative perspective (Chile, Colombia and NI).",0.023410911113023757,0.006763652911238288,0.20391738116741182,4.0
547,"Hamber's work on masculinity presented nuanced understandings of how masculinities arise in transitional states, identified the relationships between violent masculinities produced through conflict, and exposed the continuities of violence experienced by women in transition.",0.023183252103626727,0.012325209359724103,0.20391738116741182,4.0
547,TJI's Annual Gender Summer School has also been a key mechanism to transmit TJI research to local and international activists and to build capacity within the local sector.,0.02125319391489029,0.011380673120611131,0.20391738116741182,4.0
547,OCM training on post-conflict gender issues is benchmarked internally against Ní Aoláin's models.,0.01993809137493372,0.006019775470957991,0.20391738116741182,4.0
547,"O'Rourke's monograph comparatively addresses women's engagement and exclusion in advocacy, agitation and representation illustrating the gender gap in many TJ processes.",0.019385375268757343,0.005403312598229487,0.20391738116741182,4.0
547,"Partners include Hanna's House, the Women's Resource and Development Agency, and the NI Women's Aid Federation.",0.019037100858986376,0.007552902822778227,0.20391738116741182,4.0
547,"Her work with Bell on peace processes provides gender analysis of negotiations and outcomes for women based on a comprehensive database (188 treaties coded and analysed), which formed part of a more extensive and long-term project on peace agreements.",0.016978075727820396,0.006617665050420297,0.20391738116741182,4.0
547,"TJI has organised and participated in conferences, educational events, information sharing and policy planning processes addressing the post-conflict environment including: truth recovery, institutional reform, reproductive rights, and gender-based violence (GBV).",0.016642262786626817,0.005528048884679402,0.20391738116741182,4.0
547,"TJI maintains the strongest group of internationally recognised scholars researching the intersection of gender, conflict and transition.",0.016621803306043147,0.004863887070886973,0.20391738116741182,4.0
547,Recent work by McWilliams & Ní Aoláin (2013) updates and reframes earlier studies by accounting for the transitional dimensions of intimate partner violence.,0.016532124020159245,0.010883627125099755,0.20391738116741182,4.0
547,"TJI scholars Ni Aoláin, Rooney, Bell & O'Rourke are cited in the Concept Note.",0.015115057863295079,0.004271897731901105,0.20391738116741182,4.0
547,The influential 2010 Women's Participation in Peacebuilding: Report of the Secretary-General setting out the UN System's Seven-Point Action Plan on Gender-Responsive Peacebuilding cites and relies directly on Bell and O'Rourke's formative empirical study.,0.015073759481310844,0.0057705744208653995,0.20391738116741182,4.0
547,Ní Aoláin had sustained communication with the GC author throughout 2012-2013.,0.01412110310047865,0.000741505365252598,0.20391738116741182,4.0
547,"Hamber's long-term research on masculinity resulted from an underpinning multi-country study (NI, Lebanon and South Africa) addressing the role of women and men in post-conflict society by examining the gendered meanings of security.",0.013628090918064117,0.006250002169911703,0.20391738116741182,4.0
547,Sustained international exposure of systematic gender harms during the Balkan wars of the 1990s gave rise to strategic feminist interventions aimed at redirecting international criminal law and the law of armed conflict to reveal and criminalise sexual violence in conflict situations.,0.013078447803854943,0.006346872557009878,0.20391738116741182,4.0
547,"McWilliams also advances implementation of her research findings on intimate and conflict violence with police, prosecution, and probation services in NI through direct engagement, consultation, as well as directly facilitating local women's NGOs positioning.",0.013009331468492747,0.005145400152406372,0.20391738116741182,4.0
547,McWilliams' (1993) study has been pivotal to the discourses and practice related to domestic violence in NI.,0.01288922866806388,0.004019491255281189,0.20391738116741182,4.0
547,"This novel concept emphasises that women's needs, equality and autonomy must be at the centre of peacebuilding measures from beginning to end of conflict resolution processes.",0.011993715912103653,0.004241194878256153,0.20391738116741182,4.0
547,Her comparative insights on reparations practices sharpen feminist approaches to reparation in post-conflict sites.,0.010976713430136443,0.004600291208562541,0.20391738116741182,4.0
547,"Staff (Rooney, McWilliams) have been leading scholars, feminist/women community activists and policy advocates in the NI non-governmental organisation (NGO) sector for decades.",0.010572133027017117,0.004521013831732919,0.20391738116741182,4.0
547,Some examples with respect to TJI gender research are: Ní Aoláin provides ongoing consultancy advice to Office of Conflict Management and Mitigation (OCM) of USAID/DCHA (US government agency supplying humanitarian assistance to conflict and post-conflict countries) on the interface of programming with post-conflict gender analysis.,0.010520563460886478,0.0026374694517199647,0.20391738116741182,4.0
547,"In this role she was a contributing author to a thematic report on equal participation of women in conflict prevention, management and conflict resolution in post-conflict peacebuilding.",0.010006864927709103,0.0024975274993571032,0.20391738116741182,4.0
547,We enable connectivity and provide policy solutions to the women's sector through collaborative and sustaining partnerships.,0.00904272198677063,0.0030276489332066708,0.20391738116741182,4.0
547,"TJI builds on the relationships and knowledge base of these individuals to bring a new generation of scholars into praxis relationships with the sector (e.g. O'Rourke, Moyo).",0.008924771891906857,0.00488560661766274,0.20391738116741182,4.0
547,"2011-13 Three TJI scholars (Ní Aoláin, O'Rourke & Swaine) led a UN Study on Reparations for Conflict-Related Sexual Violence commissioned by UN Women and UN High Commissioner for Human Rights.",0.0087962431833148,0.0026915036510616382,0.20391738116741182,4.0
547,Knowledge transfer provided by TJI research has influenced policy and legal change in the regulation of gender norms in conflict and post-conflict settings.,0.008359744120389223,0.004422863170382238,0.20391738116741182,4.0
547," Transitional Justice Institute's (TJI) work on gender, conflict and transition demonstrates remarkable international impact, showing effects and benefits to institutional norms and policies, civil society positioning and legal enforcement at the state level.",0.008341706171631814,0.0017414763803948795,0.20391738116741182,4.0
547,"Details of Key Researchers Key Researchers Position at time of research Dates of Joining or Departing Hamber, B. Professor Joined 2007 McWilliams, M. Professor Joined 1978 Ní Aoláin, F. Professor Joined 2000 O’Rourke, C. Lecturer and Senior Lecturer Joined 2009 
 TJI's gender research has contributed to the work of United Nations bodies, national government departments and local and international civil society organisations.",0.008339945878833532,0.004179199234180302,0.20391738116741182,4.0
547,The authors propose concrete recommendations going beyond gender mainstreaming towards `gender centrality' in peacemaking and peace enforcement.,0.007793032098561525,0.0031119404546961172,0.20391738116741182,4.0
547,"Impactful Research Insights TJI research on gender, conflict and transition has produced multiple, influential research insights on the nature of the harms experienced by women during conflict, the continuities of harms that endure into the transitional period, and the ways in which women should be involved remedying harms and preventing their repetition.",0.007786561455577612,0.0017542410152437489,0.20391738116741182,4.0
547,Bell and O'Rourke were invited to submit a framing memorandum drawing on their conflict and post-conflict research.,0.007753705093637109,0.004768836773942133,0.20391738116741182,4.0
547,"For example, McWilliams' (with McKiernan) 1993 study of domestic violence during the NI conflict provides the only comprehensive empirically based scholarly analysis in any conflict/post-conflict setting of the relationship between armed actors, conflict violence and intimate violence.",0.00768214063718915,0.003196935741670975,0.20391738116741182,4.0
547,The field of transitional justice (TJ) emerged with little conceptual or practical concern for women's rights and experiences.,0.0075599923729896545,0.002042105741383145,0.20391738116741182,4.0
547,TJI is in the process of sustaining and formalising its relationship with the UN through a Memorandum of Understanding with UN Women to enable sustained synergy and exchange.,0.007347554806619883,0.002140955295139559,0.20391738116741182,4.0
547,"In parallel, given women's sustained marginalisation from political power, feminists sought to ensure opportunities were created to address and integrate gendered experiences directly into peace negotiations and transitions.",0.0072382064536213875,0.003360004241854092,0.20391738116741182,4.0
547,"The study required consistent interface with UN agencies and field offices in conflict sites, providing expert advice and guidance on a range of post-conflict gender issues.",0.006973030045628548,0.0028722754155368698,0.20391738116741182,4.0
547,"The study frames a UN wide system-guidance note setting the approach of agencies, field officers and key decisionmakers to reparations and GBV.",0.006959094293415546,0.0026857988106013045,0.20391738116741182,4.0
547,"TJI was the first scholarly and policy entity to integrate gender systematically into TJ analysis and practice, making it an intellectual and policy leader in the global development of the field.",0.006946318037807942,0.0017389036936088893,0.20391738116741182,4.0
547,In 2010 Ní Aoláin joined the UN Roster of Experts.,0.006888083182275295,0.0027094590267022684,0.20391738116741182,4.0
547,Ní Aoláin's research supported the design of training and guidance for USAID officers overseeing assistance in post-conflict states.,0.00625707688741386,0.0022224198920102627,0.20391738116741182,4.0
547,Among the impacts of her research on policymakers in Northern Ireland: informing the Public Prosecution Service in developing its Policy for Prosecuting Cases of Domestic Violence in 2006 and its ongoing reform on victim-centred justice.,0.005676304642111063,0.0021925202305473485,0.20391738116741182,4.0
547,"The GC adopts key insights from TJI gender research including the connections between intimate and conflict-related violence, the relationship between gender inequality and gender violence in conflict settings, the modalities of engaging women's leadership in peacemaking, and the required applicability of gender norms to non-state actors.",0.005577942449599504,0.0017227888440977685,0.20391738116741182,4.0
547,Debates triggered by TJI scholarly outputs have shaped policy agendas and critical responses to them.,0.00539153041318059,0.0026374942119588842,0.20391738116741182,4.0
547,OCM attests to sustained use of On the Frontlines `in all USAID's gender-related policies' particularly as they are operationalised to give support to field offices.,0.005203431937843561,0.0018045319813324127,0.20391738116741182,4.0
547,"TJI scholars have led a field reorientation exploring the gender dimensions of the design, operations and impact of key TJ mechanisms (e.g. trials, truth commissions, reparations, institutional reform).",0.005097982101142406,0.0017705681670947553,0.20391738116741182,4.0
547,Our research and policy relationships locally and internationally are long-term and sustained.,0.005046362336724996,0.0021904824563627944,0.20391738116741182,4.0
